,,,,,,,,,,,
,,,,,,,Planilla,,,,
,,,,,,,may-25,,,,
,,,,,,,,,,,
,CLIENTE,,,,,,,,,,
,,,,,,,,,,,
,,PRODUCTOS,CANTIDAD,TIPO,COSTO,TOTAL,PROVEEDOR,,,,
,,LX TABLERO METAL 1 PUERTA 600X400X200 IP65,,UN,"$150,758",$0,,,,,
,,LX TABLERO METAL 1 PUERTA 800X600X200 IP65,,UN,"$129,014",$0,,,,,
,,MODULO C19,,UN,"$60,508",$0,,,,,
,,MODULO C20,,UN,"$269,254",$0,,,,,
,,MODULOS MAGIC 5100,,UN,"$448,858",$0,,,,,
,,MODULOS NORMAL 5113,,UN,"$588,273",$0,,,,,
,,MONTAJE DE TABLERO,,UN,"$1,836,044",$0,,,,,
,,PDU 12 MODULOS 5113,,UN,"$1,503,396",$0,,,,,
,,POSTE MAS TABLERO MAS RED ELECTRICA Y EMPALME,,UN,"$1,536,460",$0,,,,,
,,RED ELECTRICA POSTE,,UN,"$1,120,054",$0,,,,,
,,RIEL DIN,,UN,"$121,334",$0,,,,,
,,RIEL DIN 1,,UN,"$46,633",$0,,,,,
,,TABLERO,,UN,"$1,473",$0,,,,,
,,TABLERO ELECTRICO ELECTRICO SOBRE PUESTO 36 P,,UN,"$15,598",$0,,,,,
,,TABLERO ELECTRICO ELECTRICO SOBRE PUESTO 6 P,,UN,"$1,548",$0,,,,,
,,TERMINAL CONICO AMARRILLO 12-10AWG,,UN,"$23,521",$0,,,,,
,,TERMINAL FERRUL 2.5MM X 100 GRIS,,UN,"$23,521",$0,,,,,
,,TK TERMINAL FERRUL 2.5MM X 100 UD,,UN,"$2,998",$0,,,,,
,,TX KIT RIELES 19 UPS WINPRO,,UN,"$10,248",$0,,,,,
,,TX TARJETA SNMP UPS ONLINE WINPRO,,UN,"$901,060",$0,,,,,
,,TX UPS INTERACTIVA TORRE 1KVA VEST-1K,,UN,"$350,000",$0,,,,,
,,TX UPS INTERACTIVA TORRE 2KVA VEST-2K,,,,$0,,,,,
,,TX UPS INTERACTIVA TORRE MONO 1.5KVA VEST-1.5K,,,,$0,,,,,
,,TX UPS INTERACTIVA TORRE MONO 600VA APEX-600VA,,,,$0,,,,,
,,TX UPS ONLINE TORRE 10KVA WINPRO-10K,,,,$0,,,,,
,,TX UPS ONLINE TORRE 6KVA WINPRO-6K,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,F.O,,,,,,,,,,
,,ALCOHOL + TOALLITAS,,MTS,"$48,340",$0,,,,,
,,BANDEROLA FO,,UN,"$53,924",$0,,,,,
,,CABECERA 1 U 72F,,UN,"$108,554",$0,,,,,
,,CABECERA 2 U 144 F,,UN,"$75,000",$0,,,,,
,,CABECERA DESLIZABLE CON COPLAS SF+CASSET,,UN,"$9,500",$0,,,,,
,,CABECERA MURAL SC,,UN,"$5,745",$0,,,,,
,,CABLE F.O EXT SM 24 F,,UN,"$6,000",$0,,,,,
,,CABLE F.O EXT SM 6 F,,UN,"$6,214",$0,,,,,
,,CABLE F.O INT AQUA 6 F,,UN,"$6,542",$0,,,,,
,,CABLE F.O OM1 NARANJA,,UN,"$4,065",$0,,,,,
,,CASSET PARA ROTULAR,,UN,"$6,214",$0,,,,,
,,CASSET PORTA EMPALME 12 F,,UN,"$3,085",$0,,,,,
,,CASSET PORTA EMPALME 24 F,,UN,"$2,985",$0,,,,,
,,CHASIS CONVERT 14 SLOT,,UN,"$25,000",$0,,,,,
,,FIBRA OPTICA OM3 INT 6 F,,UN,"$116,000",$0,,,,,
,,FIBRA OPTICA SM 6 F EXTERIOR + INSTALACION + FERRETERIA,,UN,"$255,854",$0,,,,,
,,FUSION FO CABECERA,,UN,"$15,854",$0,,,,,
,,FUSION FO MUFA,,UN,"$9,000",$0,,,,,
,,JUMPER DUPLEX OM3 LC-LC 1 MTS,,UN,"$9,000",$0,,,,,
,,JUMPER DUPLEX OM3 LC-LC 2 MTS,,UN,"$30,000",$0,,,,,
,,JUMPER DUPLEX OM3 LC-SC 5 MTS,,MTS,"$2,700",$0,,,,,
,,JUMPER DUPLEX SM LC-FC 2 MTS,,,,$0,,,,,
,,JUMPER DUPLEX SM LC-LC 1 MTS PIGTAIL X 12,,,,$0,,,,,
,,JUMPER DUPLEX SM LC-LC 2 MTS CRUZADA,,,,$0,,,,,
,,JUMPER DUPLEX SM LC-LC 2 MTS PIGTAIL,,,,$0,,,,,
,,JUMPER DUPLEX SM LC-SC 3 MTS,,,,$0,,,,,
,,JUMPER DUPLEX SM SC-SC 2 MTS,,,,$0,,,,,
,,MANGUITO TERMO FUSION 40MM 50 UNI,,,,$0,,,,,
,,MANGUITO TERMO FUSION 60MM 50 UNI,,,,$0,,,,,
,,MEDIA CONVER MAS MODULO SFP SM,,,,$0,,,,,
,,MINI PLACAS OM3 LC 12 GUIAS,,,,$0,,,,,
,,MINI PLACAS SM LC 12 GUIAS,,,,$0,,,,,
,,MINI PLACAS SM SC 12 GUIAS,,,,$0,,,,,
,,MODULO SFP MM CUDY 550M 1.25G DUPLEX,,,,$0,,,,,
,,MODULO SFP MM UBIQUITI 550M 1.G DUPLEX,,,,$0,,,,,
,,MODULO SFP SM,,,,$0,,,,,
,,MODULO SFP SM CUDY 20K 1.25G DUPLEX,,,,$0,,,,,
,,MUFA,,,,$0,,,,,
,,MUFA DOMO 144 F VERTICAL,,,,$0,,,,,
,,MUFA DOMO 48 F VERTICAL,,,,$0,,,,,
,,TAPAS CIEGAS CABECERAS,,,,$0,,,,,
,,TOALLITAS CAJAS,,,,$0,,,,,
,,UNIFI SFP+DIRECT ATTACH COPPER CABLE 10 GB 1 MT,,,,$0,,,,,
,,UNIFI SFP+DIRECT ATTACH COPPER CABLE 10 GB 2 MT,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,AIRE ACONDICIONADO,Aire Acondicionado 18.000 BUT,,UN,"$1,000,000",$0,,,,,
,FERRETERIA,ADHESIVO MONTAJE,,ROLLO,"$80,000",$0,,,,,
,,ALAMBRE ACERADO – 1.5 MM,,MTS,"$1,000",$0,,,,,
,,AMARRAS PLASTICAS 100 UN,,UN,"$680,000",$0,,,,,
,,CADENA,,UN,"$380,000",$0,,,,,
,,CANCAMO LARGO TUERCA,,UN,"$290,000",$0,,,,,
,,CINTA DE GOMA,,UN,"$3,200",$0,,,,,
,,CINTA DE PELIGRO,,UN,"$500,000",$0,,,,,
,,CINTA MASKEY,,UN,"$450,000",$0,,,,,
,,CINTA PARED GRUESA,,MES,"$800,000",$0,,,,,
,,CORCHETERA,,UN,"$400,000",$0,,,,,
,,CORCHETES,,ROLLO,,$0,,,,,
,,ESPIRAL DE CABLES,,UN,"$1,500",$0,,,,,
,,GOLILLA 5/16,,un,"$3,000",$0,,,,,
,,GOLILLA PLANA 3/8 ZN.,,UN,"$2,100",$0,,,,,
,,GOLILLAS,,UN,"$6,000",$0,,,,,
,,GRAMPAS X 25,,UN,"$50,000",$0,,,,,
,,HILO 3/8*3000 ZN.,,UN,"$10,000",$0,,,,,
,,HINCHA AISLADORA,,UN,"$1,500",$0,,,,,
,,KIT DE LIMPIEZA LIQUIDO + PAÑOS,,UN,"$21,521",$0,,,,,
,,NO MAS CLAVO,,UN,"$14,522",$0,,,,,
,,PASTA MURO,,UN,"$2,500",$0,,,,,
,,PEGAMENTO,,UN,"$3,841",$0,,,,,
,,PERNO COCHE 1/4*5/8 ZN.,,UN,"$2,500",$0,,,,,
,,PERNOS DE ANCLAJE 5/16 18*3 3 3/16,,UN,"$5,000",$0,,,,,
,,PERNOS O TRONILLOS ESPECIALES,,UN,"$15,000",$0,,,,,
,,RIEL 42*42*1.9*3000 ZN.,,UN,"$13,254",$0,,,,,
,,SILICONA TRANSPARENTE VIDRIOS,,UN,"$5,624",$0,,,,,
,,SILICONA VEHICULO,,UN,"$5,624",$0,,,,,
,,TACO ANCLAJE 3/8 TARUGO BANDEJA,,UN,"$1,889",$0,,,,,
,,TARUGO 8 MM,,UN,"$14,079",$0,,,,,
,,TARUGOS 6MM X 100,,UN,"$2,212",$0,,,,,
,,TARUGOS PALOMA,,UN,"$3,300",$0,,,,,
,,TENSORES,,UN,"$1,100",$0,,,,,
,,TIRA FONDO,,UN,$30,$0,,,,,
,,TK AMARRA CABLE NEGRO 4.8X300MM X 100 PCS,,UN,$20,$0,,,,,
,,TORNILLOS 6MM,,UN,$400,$0,,,,,
,,TORNILLOS AUTOPERFORANTE 1/2``,,UN,"$4,000",$0,,,,,
,,TORNILLOS AUTOPERFORANTE 1/2`` LENTEJAS LARGOS,,UN,"$3,000",$0,,,,,
,,TORNILLOS AUTOPERFORANTE 1``,,UN,"$4,000",$0,,,,,
,,TORNILLOS AUTOPERFORANTE 1`` LENTEJAS CORTOS,,UN,"$3,000",$0,,,,,
,,TORNILLOS AUTOPERFORANTE 1``HEXAGONAL,,UN,"$2,100",$0,,,,,
,,TUERCA HEX. 1/4 ZN.,,UN,"$2,500",$0,,,,,
,,TUERCA HEX. 3/8 ZN.,,UN,"$3,000",$0,,,,,
,,TUERCA HEXA 1/4,,UN,"$15,000",$0,,,,,
,,TUERCA HEXA 3/8,,UN,"$39,690",$0,,,,,
,,TUERCA R/42 3/8 C/RESORTE ZN.,,UN,"$1,200",$0,,,,,
,,TUERCAS,,,,$0,,,,,
,,UNIÓN GRAPA CON PERNO,,,,$0,,,,,
,,UNIÓN RAPIDA ALTURA 50 Y 100MM - ZINCADA,,,,$0,,,,,
,,VARILLA ROSCADA M10X3000,,,,$0,,,,,
,,VASELINA,,,,$0,,,,,
,,VELCRO 22 MTS,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,POSTACION,Hilite de 12mts en 4mm espesor,,UN,"$825,000",$0,,,,,
,,perfil metalico,,un,"$350,000",$0,,,,,
,,estructura para antenas,,UN,"$200,000",$0,,,,,
,,Dado de hormigon con materiales e instalacion,,UN,"$150,000",$0,,,,,
,,Canastillo 7/8,,UN,"$57,288",$0,,,,,
,,Montaje de poste,,UN,"$300,000",$0,,,,,
,,montaje de tablero,,UN,"$665,000",$0,,,,,
,,camion por montaje de poste + tablero + antenas,,UN,"$400,000",$0,,,,,
,,Traslado poste,,UN,"$200,000",$0,,,,,
,,EMPALME ELECTRICOS,,UN,"$450,000",$0,,,,,
,,cto para otros postes,,UN,"$150,000",$0,,,,,
,,cto tableros,,UN,"$45,000",$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,HERRAMIENTAS,CINTA DE GOMA,,UN,"$3,500",$0,,,,,
,,DISCO CORTE,,UN,"$2,500",$0,,,,,
,,HOJAS SIERRA,,UN,"$3,200",$0,,,,,
,,LIMA,,UN,"$6,000",$0,,,,,
,,LIJA,,UN,$500,$0,,,,,
,,SILICONA TRANSPARENTE VIDRIOS,,UN,"$3,000",$0,,,,,
,,LLAVE PARA TUERAS ,,UN,"$3,000",$0,,,,,
,,ESPUMA EXPANDIBLE,,UN,"$16,000",$0,,,,,
,,PLUMON PERMANENTE,,UN,"$1,500",$0,,,,,
,,PUNTAS PHILLIS,,UN,"$4,000",$0,,,,,
,,PINTURA AMARILLAS Y NEGRA,,UN,"$15,000",$0,,,,,
,,ANDAMIOS,,UN,"$250,000",$0,,,,,
,,GUANTES,,UN,"$3,000",$0,,,,,
,,ANTIPARRAS,,UN,"$3,000",$0,,,,,
,,MASCARILLAS 20 UN,,UN,"$5,000",$0,,,,,
,,PROTECTOR AUDITIVOS 2OREJAS MAS GOMAS,,UN,"$3,500",$0,,,,,
,,"ESCALAS TIJERAS 2,40MTS",,UN,"$140,000",$0,,,,,
,,TALADROS PERCUTOR ,,UN,"$200,000",$0,,,,,
,,EXTENCION (CABLE-MODULOS-ENCHUFE),,MTS,"$1,000",$0,,,,,
,,LAUCHA PLASTICA 9 MTS,,UN,"$30,000",$0,,,,,
,,BROCA 25MM CONCRETO / PASADA MURO,,UN,"$40,000",$0,,,,,
,,ANDAMIOS,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,$0,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
